date,ROI,value,time,injection,pre
20220527,Rt_CAU,1.0031441967962271,34,5,1.0000000011999999
20220527,Rt_CAU,1.0012973467984434,35,5,1.0000000011999999
20220527,Rt_CAU,1.0044670757946395,36,5,1.0000000011999999
20220527,Rt_CAU,1.0036743997955908,37,5,1.0000000011999999
20220527,Rt_CAU,1.0030536437963358,38,5,1.0000000011999999
20220527,Rt_CAU,1.0048572277941714,39,5,1.0000000011999999
20220527,Rt_CAU,1.0039227527952927,40,5,1.0000000011999999
20220527,Rt_CAU,1.0076530627908165,41,5,1.0000000011999999
20220527,Rt_CAU,1.0041151697950619,42,5,1.0000000011999999
20220527,Rt_CAU,1.0001845747997786,43,5,1.0000000011999999
20220527,Rt_CAU,1.0020494377975409,44,5,1.0000000011999999
20220527,Rt_CAU,1.0000247747999704,45,5,1.0000000011999999
20220527,Rt_CAU,1.0053744497935508,46,5,1.0000000011999999
20220527,Rt_CAU,1.0003002997996397,47,5,1.0000000011999999
20220527,Rt_CAU,1.0020758167975092,48,5,1.0000000011999999
20220527,Rt_CAU,1.0019189367976973,49,5,1.0000000011999999
20220527,Rt_CAU,1.0045247327945706,50,5,1.0000000011999999
20220527,Rt_CAU,0.9992239529009314,51,5,1.0000000011999999
20220527,Rt_CAU,1.0077507217906994,52,5,1.0000000011999999
20220527,Rt_CAU,1.0028447167965864,53,5,1.0000000011999999
20220527,Rt_CAU,0.9992902664008517,54,5,1.0000000011999999
20220527,Rt_CAU,1.002211052797347,55,5,1.0000000011999999
20220527,Rt_CAU,1.0014404447982714,56,5,1.0000000011999999
20220527,Rt_CAU,1.001964355797643,57,5,1.0000000011999999
20220527,Rt_CAU,1.0056314657932424,58,5,1.0000000011999999
20220527,Rt_CAU,0.9988655105013615,59,5,1.0000000011999999
20220527,Rt_CAU,1.0045571907945314,60,5,1.0000000011999999
20220527,Rt_INS,0.9989184630840234,-4,5,1.0000000037199999
20220527,Rt_INS,0.9967217018921953,-3,5,1.0000000037199999
